id_stats_game,positive,negative,price,initialprice,discount,ccu,owners_min,owners_max
5086,1909,568,9.99,9.99,0,3,"200,000","500,000"
5087,108,113,1.99,1.99,0,0,"200,000","500,000"
5088,686,22,0.0,0.0,0,0,"200,000","500,000"
5089,2330,388,4.49,14.99,70,2,"200,000","500,000"
5090,1567,145,0.0,0.0,0,2,"200,000","500,000"
5091,331,336,0.0,0.0,0,0,"200,000","500,000"
5092,5975,3366,0.0,0.0,0,278,"200,000","500,000"
5093,1384,186,19.99,19.99,0,0,"200,000","500,000"
5094,730,257,2.29,9.99,77,1,"200,000","500,000"
5095,1295,346,2.49,24.99,90,4,"200,000","500,000"
5096,2,3,19.99,19.99,0,0,"200,000","500,000"
5097,780,3529,9.99,9.99,0,2,"200,000","500,000"
5098,783,258,0.0,0.0,0,2,"200,000","500,000"
5099,489,106,7.99,7.99,0,0,"200,000","500,000"
5100,2017,97,29.99,29.99,0,20,"200,000","500,000"
5101,511,94,19.99,19.99,0,0,"200,000","500,000"
5102,3068,676,5.99,14.99,60,20,"200,000","500,000"
5103,2803,325,14.99,14.99,0,43,"200,000","500,000"
5104,424,92,4.99,4.99,0,5,"200,000","500,000"
5105,857,135,0.0,0.0,0,1,"200,000","500,000"
5106,5983,796,9.99,9.99,0,25,"200,000","500,000"
5107,5842,548,19.99,19.99,0,105,"200,000","500,000"
5108,3557,99,1.99,1.99,0,2,"200,000","500,000"
5109,369,56,1.99,1.99,0,8,"200,000","500,000"
5110,1040,318,14.99,14.99,0,1,"200,000","500,000"
5111,2890,698,0.0,0.0,0,3,"200,000","500,000"
5112,843,115,0.0,0.0,0,3,"200,000","500,000"
5113,840,198,3.99,3.99,0,3,"200,000","500,000"
5114,1620,1795,39.99,39.99,0,14,"200,000","500,000"
5115,378,182,4.99,4.99,0,1,"200,000","500,000"
5116,6581,115,2.99,2.99,0,13,"200,000","500,000"
5117,443,358,0.0,0.0,0,1,"200,000","500,000"
5118,595,309,34.99,34.99,0,25,"200,000","500,000"
5119,226,82,1.99,1.99,0,0,"200,000","500,000"
5120,4599,172,8.75,24.99,65,17,"200,000","500,000"
5121,6218,1033,29.99,29.99,0,262,"200,000","500,000"
5122,2706,1089,29.99,29.99,0,6,"200,000","500,000"
5123,58,43,0.99,0.99,0,1,"200,000","500,000"
5124,863,362,1.99,1.99,0,0,"200,000","500,000"
5125,728,498,29.99,29.99,0,2,"200,000","500,000"
5126,442,141,29.99,29.99,0,0,"200,000","500,000"
5127,304,199,0.0,0.0,0,0,"200,000","500,000"
5128,2657,380,9.99,9.99,0,2,"200,000","500,000"
5129,2993,1260,34.99,34.99,0,8,"200,000","500,000"
5130,7,1,0.0,0.0,0,0,"200,000","500,000"
5131,1268,835,5.99,5.99,0,0,"200,000","500,000"
5132,1965,990,0.0,0.0,0,11,"200,000","500,000"
5133,8771,165,4.99,4.99,0,5,"200,000","500,000"
5134,5114,198,0.0,0.0,0,27,"200,000","500,000"
5135,506,406,14.99,14.99,0,1,"200,000","500,000"
5136,3228,368,0.0,0.0,0,0,"200,000","500,000"
5137,1084,193,0.0,0.0,0,0,"200,000","500,000"
5138,252,186,4.99,4.99,0,0,"200,000","500,000"
5139,2036,752,7.99,7.99,0,2,"200,000","500,000"
5140,217,351,0.0,0.0,0,0,"200,000","500,000"
5141,9227,590,0.99,0.99,0,6,"200,000","500,000"
5142,514,72,9.99,9.99,0,0,"200,000","500,000"
5143,2593,572,24.99,24.99,0,1,"200,000","500,000"
5144,65,62,0.0,0.0,0,0,"200,000","500,000"
5145,471,220,0.0,0.0,0,0,"200,000","500,000"
5146,1620,186,14.99,14.99,0,71,"200,000","500,000"
5147,1713,162,14.99,14.99,0,0,"200,000","500,000"
5148,2127,534,2.99,14.99,80,3,"200,000","500,000"
5149,1500,1317,0.0,0.0,0,18,"200,000","500,000"
5150,4530,404,14.99,14.99,0,0,"200,000","500,000"
5151,288,146,0.0,0.0,0,1,"200,000","500,000"
5152,696,168,9.99,9.99,0,0,"200,000","500,000"
5153,976,168,7.99,7.99,0,7,"200,000","500,000"
5154,2145,297,9.99,9.99,0,54,"200,000","500,000"
5155,3038,1003,19.99,19.99,0,31,"200,000","500,000"
5156,8976,678,59.99,59.99,0,410,"200,000","500,000"
5157,2071,379,9.99,9.99,0,1,"200,000","500,000"
5158,2145,315,19.99,19.99,0,118,"200,000","500,000"
5159,29,1,4.99,4.99,0,0,"200,000","500,000"
5160,5533,149,1.99,1.99,0,6,"200,000","500,000"
5161,915,162,1.99,1.99,0,1,"200,000","500,000"
5162,1042,227,29.99,29.99,0,8,"200,000","500,000"
5163,435,25,5.59,6.99,20,5,"200,000","500,000"
5164,3540,82,0.0,0.0,0,4,"200,000","500,000"
5165,7,0,6.99,6.99,0,0,"200,000","500,000"
5166,1854,160,19.99,19.99,0,13,"200,000","500,000"
5167,1842,419,19.99,19.99,0,5,"200,000","500,000"
5168,535,169,0.0,0.0,0,1,"200,000","500,000"
5169,4259,162,7.99,7.99,0,4,"200,000","500,000"
5170,380,207,0.0,0.0,0,3,"200,000","500,000"
5171,1698,213,19.99,19.99,0,6,"200,000","500,000"
5172,107,12,0.0,0.0,0,0,"200,000","500,000"
5173,114,225,4.99,4.99,0,0,"200,000","500,000"
5174,3908,376,14.99,14.99,0,10,"200,000","500,000"
5175,1117,251,9.99,9.99,0,8,"200,000","500,000"
5176,3948,2278,44.99,44.99,0,69,"200,000","500,000"
5177,2173,830,12.99,12.99,0,19,"200,000","500,000"
5178,469,250,0.0,0.0,0,21,"200,000","500,000"
5179,679,82,14.99,14.99,0,3,"200,000","500,000"
5180,4140,758,3.99,3.99,0,1,"200,000","500,000"
5181,1134,774,0.0,0.0,0,2,"200,000","500,000"
5182,2833,397,15.99,39.99,60,68,"200,000","500,000"
5183,2649,1384,24.99,24.99,0,913,"200,000","500,000"
5184,3,0,6.99,6.99,0,0,"200,000","500,000"
5185,4398,407,19.99,19.99,0,32,"200,000","500,000"
5186,9301,166,19.99,19.99,0,159,"200,000","500,000"
5187,1889,320,24.99,24.99,0,18,"200,000","500,000"
5188,321,20,0.99,0.99,0,5,"200,000","500,000"
5189,7086,1453,19.99,19.99,0,13,"200,000","500,000"
5190,541,78,0.0,0.0,0,2,"200,000","500,000"
5191,11,1,1.99,1.99,0,0,"200,000","500,000"
5192,306,246,0.0,0.0,0,148,"200,000","500,000"
5193,1444,444,9.99,9.99,0,0,"200,000","500,000"
5194,8319,66,1.99,19.99,90,29,"200,000","500,000"
5195,2339,278,9.99,9.99,0,5,"200,000","500,000"
5196,1919,136,0.0,0.0,0,0,"200,000","500,000"
5197,9367,405,19.99,19.99,0,44,"200,000","500,000"
5198,924,199,19.99,19.99,0,1,"200,000","500,000"
5199,4230,158,9.99,9.99,0,18,"200,000","500,000"
5200,754,113,14.99,14.99,0,0,"200,000","500,000"
5201,2104,345,9.99,19.99,50,16,"200,000","500,000"
5202,3324,471,22.0,22.0,0,687,"200,000","500,000"
5203,422,58,0.0,0.0,0,0,"200,000","500,000"
5204,3181,309,0.0,0.0,0,91,"200,000","500,000"
5205,3,1,0.99,0.99,0,0,"200,000","500,000"
5206,871,234,24.99,24.99,0,30,"200,000","500,000"
5207,310,66,9.99,9.99,0,0,"200,000","500,000"
5208,1449,506,9.99,9.99,0,27,"200,000","500,000"
5209,3,0,4.99,4.99,0,0,"200,000","500,000"
5210,126,243,4.99,4.99,0,0,"200,000","500,000"
5211,1476,459,4.99,4.99,0,0,"200,000","500,000"
5212,205,142,4.99,4.99,0,0,"200,000","500,000"
5213,4257,347,0.99,4.99,80,0,"200,000","500,000"
5214,3432,173,2.99,2.99,0,2,"200,000","500,000"
5215,931,74,29.99,29.99,0,11,"200,000","500,000"
5216,11,2,0.99,0.99,0,0,"200,000","500,000"
5217,886,765,6.99,6.99,0,3,"200,000","500,000"
5218,3037,782,12.49,12.49,0,110,"200,000","500,000"
5219,161,201,19.99,19.99,0,0,"200,000","500,000"
5220,3234,176,0.0,0.0,0,1,"200,000","500,000"
5221,1840,1031,19.99,19.99,0,4,"200,000","500,000"
5222,958,1119,19.99,19.99,0,24,"200,000","500,000"
5223,10,5,4.99,4.99,0,0,"200,000","500,000"
5224,1932,268,14.99,14.99,0,2,"200,000","500,000"
5225,3164,236,14.99,14.99,0,15,"200,000","500,000"
5226,824,464,0.0,0.0,0,1313,"200,000","500,000"
5227,12156,673,14.99,14.99,0,23,"200,000","500,000"
5228,541,215,0.0,0.0,0,0,"200,000","500,000"
5229,1448,237,1.19,11.99,90,50,"200,000","500,000"
5230,10,3,0.99,0.99,0,0,"200,000","500,000"
5231,1477,53,39.99,39.99,0,75,"200,000","500,000"
5232,3140,1511,4.99,4.99,0,12,"200,000","500,000"
5233,2728,185,19.99,19.99,0,20,"200,000","500,000"
5234,1620,1257,19.99,19.99,0,15,"200,000","500,000"
5235,985,186,1.99,1.99,0,0,"200,000","500,000"
5236,1453,121,3.74,14.99,75,3,"200,000","500,000"
5237,415,528,19.99,19.99,0,3,"200,000","500,000"
5238,1956,221,4.99,4.99,0,1,"200,000","500,000"
5239,2,6,1.99,1.99,0,0,"200,000","500,000"
5240,93,114,2.99,2.99,0,0,"200,000","500,000"
5241,1,0,1.99,1.99,0,0,"200,000","500,000"
5242,821,353,0.0,0.0,0,13,"200,000","500,000"
5243,363,57,1.99,1.99,0,1,"200,000","500,000"
5244,1727,594,29.99,29.99,0,4,"200,000","500,000"
5245,1018,311,16.99,16.99,0,2,"200,000","500,000"
5246,322,45,9.99,9.99,0,0,"200,000","500,000"
5247,1,1,4.99,4.99,0,0,"200,000","500,000"
5248,4835,1229,16.99,16.99,0,225,"200,000","500,000"
5249,601,124,5.99,5.99,0,4,"200,000","500,000"
5250,405,106,0.0,0.0,0,0,"200,000","500,000"
5251,238,165,9.99,9.99,0,0,"200,000","500,000"
5252,3065,350,8.99,8.99,0,185,"200,000","500,000"
5253,35,0,24.99,24.99,0,0,"200,000","500,000"
5254,5166,896,7.99,7.99,0,169,"200,000","500,000"
5255,321,120,9.99,9.99,0,33,"200,000","500,000"
5256,127,144,3.99,3.99,0,0,"200,000","500,000"
5257,298,135,0.0,0.0,0,1,"200,000","500,000"
5258,888,62,9.99,9.99,0,10,"200,000","500,000"
5259,1252,356,19.99,19.99,0,9,"200,000","500,000"
5260,2013,123,39.99,39.99,0,23,"200,000","500,000"
5261,573,60,0.0,0.0,0,124,"200,000","500,000"
5262,860,694,1.69,16.99,90,1,"200,000","500,000"
5263,3236,658,4.99,19.99,75,23,"200,000","500,000"
5264,873,382,19.99,19.99,0,22,"200,000","500,000"
5265,2844,503,19.99,19.99,0,7,"200,000","500,000"
5266,134,231,4.99,4.99,0,0,"200,000","500,000"
5267,173,105,2.99,2.99,0,1,"200,000","500,000"
5268,965,248,14.99,14.99,0,6,"200,000","500,000"
5269,2297,1851,0.0,0.0,0,3,"200,000","500,000"
5270,4752,579,41.99,59.99,30,1518,"200,000","500,000"
5271,340,98,0.99,0.99,0,1,"200,000","500,000"
5272,1219,433,0.0,0.0,0,0,"200,000","500,000"
5273,3867,958,49.99,49.99,0,13,"200,000","500,000"
5274,2106,249,19.99,19.99,0,74,"200,000","500,000"
5275,1824,75,7.99,7.99,0,6,"200,000","500,000"
5276,2072,521,19.99,19.99,0,2,"200,000","500,000"
5277,289,76,17.99,17.99,0,0,"200,000","500,000"
5278,1147,191,0.0,0.0,0,12,"200,000","500,000"
5279,6982,1386,9.99,39.99,75,199,"200,000","500,000"
5280,2694,110,19.99,19.99,0,44,"200,000","500,000"
5281,2206,892,29.99,29.99,0,148,"200,000","500,000"
5282,6085,233,14.99,14.99,0,100,"200,000","500,000"
5283,610,155,6.99,6.99,0,1,"200,000","500,000"
5284,2323,2385,0.0,0.0,0,1,"200,000","500,000"
5285,4,0,0.69,0.99,30,0,"200,000","500,000"
5286,2537,406,0.0,0.0,0,2,"200,000","500,000"
5287,1984,787,19.99,19.99,0,11,"200,000","500,000"
5288,2780,230,7.99,7.99,0,31,"200,000","500,000"
5289,11230,84,5.99,5.99,0,122,"200,000","500,000"
5290,7912,4088,19.99,19.99,0,192,"200,000","500,000"
5291,2799,63,0.0,0.0,0,1,"200,000","500,000"
5292,1667,658,19.99,19.99,0,1,"200,000","500,000"
5293,1778,249,3.99,3.99,0,5,"200,000","500,000"
5294,2733,225,19.99,19.99,0,60,"200,000","500,000"
5295,2181,695,39.99,39.99,0,9,"200,000","500,000"
5296,2120,312,14.99,14.99,0,57,"200,000","500,000"
5297,142,12,0.28,0.99,72,2,"200,000","500,000"
5298,659,110,0.37,1.99,81,3,"200,000","500,000"
5299,2664,158,14.99,14.99,0,2,"200,000","500,000"
5300,745,185,0.0,0.0,0,3,"200,000","500,000"
5301,1054,678,9.99,9.99,0,0,"200,000","500,000"
5302,12,0,4.99,4.99,0,0,"200,000","500,000"
5303,2581,220,1.99,1.99,0,0,"200,000","500,000"
5304,530,38,9.99,9.99,0,1,"200,000","500,000"
5305,719,3269,9.99,9.99,0,1,"200,000","500,000"
5306,1588,476,19.99,19.99,0,4,"200,000","500,000"
5307,3601,329,9.99,9.99,0,15,"200,000","500,000"
5308,799,438,7.99,7.99,0,2,"200,000","500,000"
5309,30,0,12.99,12.99,0,0,"200,000","500,000"
5310,1131,1016,29.99,29.99,0,4,"200,000","500,000"
5311,69,41,3.99,3.99,0,0,"200,000","500,000"
5312,1397,190,7.99,7.99,0,5,"200,000","500,000"
5313,2916,142,29.99,29.99,0,68,"200,000","500,000"
5314,878,234,6.99,6.99,0,2,"200,000","500,000"
5315,1586,184,13.99,13.99,0,174,"200,000","500,000"
5316,59,172,14.99,14.99,0,0,"200,000","500,000"
5317,277,204,9.99,9.99,0,1,"200,000","500,000"
5318,808,212,9.99,9.99,0,0,"200,000","500,000"
5319,961,130,14.99,14.99,0,0,"200,000","500,000"
5320,870,120,0.0,0.0,0,7,"200,000","500,000"
5321,1094,263,5.99,5.99,0,2,"200,000","500,000"
5322,1367,998,14.99,14.99,0,5,"200,000","500,000"
5323,4313,328,0.0,0.0,0,6,"200,000","500,000"
5324,2593,137,29.99,29.99,0,4,"200,000","500,000"
5325,3544,760,16.74,24.99,33,144,"200,000","500,000"
5326,7212,725,9.99,9.99,0,46,"200,000","500,000"
5327,275,384,0.0,0.0,0,0,"200,000","500,000"
5328,468,210,9.99,9.99,0,1,"200,000","500,000"
5329,20,4,0.0,0.0,0,0,"200,000","500,000"
5330,3,0,2.99,2.99,0,0,"200,000","500,000"
5331,350,397,0.0,0.0,0,1,"200,000","500,000"
5332,3163,643,14.99,14.99,0,3,"200,000","500,000"
5333,4,12,2.99,2.99,0,0,"200,000","500,000"
5334,869,232,9.99,9.99,0,0,"200,000","500,000"
5335,201,242,19.99,19.99,0,0,"200,000","500,000"
5336,1362,169,7.19,17.99,60,5,"200,000","500,000"
5337,451,53,0.0,0.0,0,2,"200,000","500,000"
5338,259,133,2.99,2.99,0,0,"200,000","500,000"
5339,165,572,9.99,9.99,0,0,"200,000","500,000"
5340,886,233,7.99,7.99,0,3,"200,000","500,000"
5341,514,499,19.99,19.99,0,0,"200,000","500,000"
5342,142,49,0.99,1.99,50,0,"200,000","500,000"
5343,452,295,14.99,14.99,0,3,"200,000","500,000"
5344,2566,117,6.99,6.99,0,13,"200,000","500,000"
5345,1298,158,9.99,9.99,0,1,"200,000","500,000"
5346,2680,254,5.99,5.99,0,4,"200,000","500,000"
5347,191,31,14.99,14.99,0,0,"200,000","500,000"
5348,1908,176,19.99,19.99,0,42,"200,000","500,000"
5349,1472,344,29.99,29.99,0,139,"200,000","500,000"
5350,266,110,4.99,4.99,0,0,"200,000","500,000"
5351,1355,145,0.0,0.0,0,10,"200,000","500,000"
5352,1998,356,19.99,19.99,0,3,"200,000","500,000"
5353,3037,115,5.49,10.99,50,3,"200,000","500,000"
5354,1308,329,0.0,0.0,0,179,"200,000","500,000"
5355,180,187,0.0,0.0,0,0,"200,000","500,000"
5356,2224,1886,0.0,0.0,0,5,"200,000","500,000"
5357,423,142,7.99,7.99,0,3,"200,000","500,000"
5358,2144,54,3.99,3.99,0,155,"200,000","500,000"
5359,4662,450,0.99,0.99,0,8,"200,000","500,000"
5360,1430,153,19.99,19.99,0,5,"200,000","500,000"
5361,1406,229,2.99,2.99,0,16,"200,000","500,000"
5362,2704,364,4.99,4.99,0,6,"200,000","500,000"
5363,2,0,1.99,1.99,0,0,"200,000","500,000"
5364,541,102,19.99,19.99,0,19,"200,000","500,000"
5365,1327,351,19.99,19.99,0,0,"200,000","500,000"
5366,1433,1502,19.99,19.99,0,7,"200,000","500,000"
5367,4398,297,7.99,7.99,0,5,"200,000","500,000"
5368,3110,342,9.99,9.99,0,8,"200,000","500,000"
5369,2669,1129,0.99,3.99,75,59,"200,000","500,000"
5370,1665,329,3.99,19.99,80,1,"200,000","500,000"
5371,1668,330,4.99,4.99,0,2,"200,000","500,000"
5372,1505,250,0.0,0.0,0,30,"200,000","500,000"
5373,12,4,6.99,6.99,0,0,"200,000","500,000"
5374,3343,77,19.99,19.99,0,9,"200,000","500,000"
5375,305,110,0.0,0.0,0,0,"200,000","500,000"
5376,4564,163,4.99,4.99,0,46,"200,000","500,000"
5377,2061,160,0.0,0.0,0,0,"200,000","500,000"
5378,1755,211,6.99,6.99,0,0,"200,000","500,000"
5379,2497,224,11.99,29.99,60,42,"200,000","500,000"
5380,975,854,0.99,0.99,0,26,"200,000","500,000"
5381,2192,723,2.39,15.99,85,34,"200,000","500,000"
5382,2718,202,9.99,9.99,0,3,"200,000","500,000"
5383,447,131,0.0,0.0,0,27,"200,000","500,000"
5384,2906,554,39.99,39.99,0,63,"200,000","500,000"
5385,931,251,1.99,1.99,0,5,"200,000","500,000"
5386,1329,424,2.99,9.99,70,1,"200,000","500,000"
5387,71,68,0.0,0.0,0,0,"200,000","500,000"
5388,556,73,0.0,0.0,0,0,"200,000","500,000"
5389,1331,255,8.99,8.99,0,220,"200,000","500,000"
5390,1679,237,9.99,9.99,0,11,"200,000","500,000"
5391,1454,183,19.99,19.99,0,6,"200,000","500,000"
5392,1287,193,7.99,7.99,0,3,"200,000","500,000"
5393,689,189,9.99,9.99,0,2,"200,000","500,000"
5394,1814,59,24.99,24.99,0,4,"200,000","500,000"
5395,1331,499,9.99,9.99,0,7,"200,000","500,000"
5396,7670,391,9.99,9.99,0,6,"200,000","500,000"
5397,2728,93,0.0,0.0,0,0,"200,000","500,000"
5398,408,132,0.0,0.0,0,0,"200,000","500,000"
5399,345,199,4.99,4.99,0,0,"200,000","500,000"
5400,646,50,0.0,0.0,0,0,"200,000","500,000"
5401,410,230,4.99,4.99,0,0,"200,000","500,000"
5402,2410,477,1.99,1.99,0,0,"200,000","500,000"
5403,1211,108,19.99,19.99,0,1,"200,000","500,000"
5404,4109,171,19.99,19.99,0,37,"200,000","500,000"
5405,1848,231,16.99,16.99,0,26,"200,000","500,000"
5406,8,6,2.99,2.99,0,0,"200,000","500,000"
5407,549,640,5.99,5.99,0,1,"200,000","500,000"
5408,1337,183,14.99,14.99,0,17,"200,000","500,000"
5409,460,326,6.99,6.99,0,117,"200,000","500,000"
5410,2778,224,13.99,13.99,0,20,"200,000","500,000"
5411,879,112,5.99,5.99,0,3,"200,000","500,000"
5412,1312,179,9.99,9.99,0,1,"200,000","500,000"
5413,1333,465,14.99,14.99,0,4,"200,000","500,000"
5414,2,0,2.99,2.99,0,0,"200,000","500,000"
5415,2030,35,4.99,4.99,0,3,"200,000","500,000"
5416,4131,298,14.99,14.99,0,6,"200,000","500,000"
5417,403,225,3.79,19.99,81,5,"200,000","500,000"
5418,6899,669,8.84,14.99,41,297,"200,000","500,000"
5419,1685,191,4.99,4.99,0,2,"200,000","500,000"
5420,732,148,14.99,14.99,0,1,"200,000","500,000"
5421,4,2,10.99,10.99,0,0,"200,000","500,000"
5422,663,215,0.0,0.0,0,1,"200,000","500,000"
5423,1105,321,6.24,24.99,75,24,"200,000","500,000"
5424,1640,752,2.99,19.99,85,9,"200,000","500,000"
5425,1328,702,0.99,0.99,0,1,"200,000","500,000"
5426,1440,168,9.99,9.99,0,10,"200,000","500,000"
5427,1,0,0.99,0.99,0,0,"200,000","500,000"
5428,202,75,0.0,0.0,0,0,"200,000","500,000"
5429,1434,1894,29.99,29.99,0,31,"200,000","500,000"
5430,709,87,0.0,0.0,0,0,"200,000","500,000"
5431,3807,280,2.99,2.99,0,11,"200,000","500,000"
5432,441,198,4.99,4.99,0,3,"200,000","500,000"
5433,1410,368,0.0,0.0,0,1,"200,000","500,000"
5434,972,200,0.99,4.99,80,0,"200,000","500,000"
5435,150,71,4.99,4.99,0,1,"200,000","500,000"
5436,640,171,14.99,14.99,0,8,"200,000","500,000"
5437,124,34,1.99,1.99,0,0,"200,000","500,000"
5438,816,435,11.99,11.99,0,35,"200,000","500,000"
5439,1140,123,5.99,5.99,0,1,"200,000","500,000"
5440,542,178,4.99,4.99,0,0,"200,000","500,000"
5441,2003,89,5.99,5.99,0,5,"200,000","500,000"
5442,240,66,3.99,3.99,0,0,"200,000","500,000"
5443,5093,3625,29.99,29.99,0,32,"200,000","500,000"
5444,348,449,4.99,4.99,0,0,"200,000","500,000"
5445,1817,678,4.99,19.99,75,8,"200,000","500,000"
5446,1662,78,4.89,6.99,30,8,"200,000","500,000"
5447,2614,381,16.99,16.99,0,24,"200,000","500,000"
5448,10,0,0.99,0.99,0,0,"200,000","500,000"
5449,1246,499,19.99,19.99,0,21,"200,000","500,000"
5450,3322,260,0.0,0.0,0,12,"200,000","500,000"
5451,2299,241,19.99,19.99,0,17,"200,000","500,000"
5452,945,75,7.49,14.99,50,5,"200,000","500,000"
5453,388,239,9.99,9.99,0,0,"200,000","500,000"
5454,286,161,0.65,1.99,67,0,"200,000","500,000"
5455,1182,228,11.99,19.99,40,3,"200,000","500,000"
5456,795,257,0.0,0.0,0,9,"200,000","500,000"
5457,143,156,9.99,9.99,0,0,"200,000","500,000"
5458,1619,819,19.99,19.99,0,6,"200,000","500,000"
5459,2116,122,0.99,0.99,0,0,"200,000","500,000"
5460,280,46,7.99,7.99,0,0,"200,000","500,000"
5461,3374,593,1.99,1.99,0,3,"200,000","500,000"
5462,1856,274,4.99,4.99,0,2,"200,000","500,000"
5463,2231,300,14.99,14.99,0,19,"200,000","500,000"
5464,1449,116,4.99,4.99,0,3,"200,000","500,000"
5465,1753,154,0.0,0.0,0,3,"200,000","500,000"
5466,465,162,0.0,0.0,0,1,"200,000","500,000"
5467,1087,126,0.0,0.0,0,0,"200,000","500,000"
5468,3638,99,4.99,4.99,0,28,"200,000","500,000"
5469,3,7,5.99,5.99,0,0,"200,000","500,000"
5470,2,2,0.99,0.99,0,0,"200,000","500,000"
5471,14,5,0.0,0.0,0,0,"200,000","500,000"
5472,1726,129,17.99,17.99,0,81,"200,000","500,000"
5473,3653,240,24.99,24.99,0,334,"200,000","500,000"
5474,2211,591,19.99,19.99,0,6,"200,000","500,000"
5475,510,112,6.99,6.99,0,2,"200,000","500,000"
5476,2566,550,0.99,0.99,0,1,"200,000","500,000"
5477,426,217,0.0,0.0,0,16,"200,000","500,000"
5478,1872,281,19.99,19.99,0,17,"200,000","500,000"
5479,3946,388,39.99,39.99,0,5,"200,000","500,000"
5480,1072,318,25.99,25.99,0,3,"200,000","500,000"
5481,313,897,19.99,19.99,0,3,"200,000","500,000"
5482,749,240,0.0,0.0,0,0,"200,000","500,000"
5483,548,108,14.99,14.99,0,0,"200,000","500,000"
5484,586,143,1.99,9.99,80,1,"200,000","500,000"
5485,1,1,19.99,19.99,0,0,"200,000","500,000"
5486,877,293,0.0,0.0,0,0,"200,000","500,000"
5487,1234,277,14.99,14.99,0,1,"200,000","500,000"
5488,913,253,29.99,29.99,0,10,"200,000","500,000"
5489,331,379,0.99,4.99,80,1,"200,000","500,000"
5490,3690,666,24.99,24.99,0,125,"200,000","500,000"
5491,793,224,5.99,5.99,0,2,"200,000","500,000"
5492,5,0,0.0,0.0,0,0,"200,000","500,000"
5493,9,4,4.99,4.99,0,0,"200,000","500,000"
5494,3645,369,39.99,39.99,0,267,"200,000","500,000"
5495,334,91,3.99,3.99,0,2,"200,000","500,000"
5496,1097,211,14.99,14.99,0,1,"200,000","500,000"
5497,3345,181,14.99,14.99,0,12,"200,000","500,000"
5498,1965,209,0.89,2.99,70,5,"200,000","500,000"
5499,183,108,5.99,5.99,0,0,"200,000","500,000"
5500,3524,1015,49.99,49.99,0,31,"200,000","500,000"
5501,2808,153,5.99,14.99,60,3,"200,000","500,000"
5502,634,138,0.0,0.0,0,0,"200,000","500,000"
5503,4793,99,14.99,14.99,0,106,"200,000","500,000"
5504,46,17,1.99,1.99,0,0,"200,000","500,000"
5505,769,195,0.0,0.0,0,0,"200,000","500,000"
5506,697,273,2.39,11.99,80,8,"200,000","500,000"
5507,1010,147,2.99,11.99,75,0,"200,000","500,000"
5508,2153,214,17.99,17.99,0,68,"200,000","500,000"
5509,1608,280,0.0,0.0,0,2,"200,000","500,000"
5510,42,14,0.0,0.0,0,0,"200,000","500,000"
5511,461,162,0.99,0.99,0,0,"200,000","500,000"
5512,802,136,0.0,0.0,0,0,"200,000","500,000"
5513,540,297,6.99,6.99,0,1,"200,000","500,000"
5514,126,59,1.99,1.99,0,0,"200,000","500,000"
5515,1249,348,11.99,11.99,0,2,"200,000","500,000"
5516,4295,1398,19.99,19.99,0,740,"200,000","500,000"
5517,1383,412,4.99,4.99,0,2,"200,000","500,000"
5518,3879,477,0.99,0.99,0,5,"200,000","500,000"
5519,2339,922,39.99,39.99,0,96,"200,000","500,000"
5520,508,138,11.99,11.99,0,2,"200,000","500,000"
5521,2142,269,7.99,7.99,0,45,"200,000","500,000"
5522,426,188,7.99,7.99,0,0,"200,000","500,000"
5523,547,178,9.99,9.99,0,0,"200,000","500,000"
5524,570,72,9.99,9.99,0,5,"200,000","500,000"
5525,90,28,0.99,0.99,0,1,"200,000","500,000"
5526,285,69,14.99,14.99,0,2,"200,000","500,000"
5527,196,79,2.99,2.99,0,0,"200,000","500,000"
5528,6672,118,9.99,9.99,0,17,"200,000","500,000"
5529,2670,358,24.99,24.99,0,11,"200,000","500,000"
5530,715,402,0.0,0.0,0,3,"200,000","500,000"
5531,725,84,14.99,14.99,0,9,"200,000","500,000"
5532,1486,346,19.99,19.99,0,18,"200,000","500,000"
5533,1682,225,29.99,29.99,0,59,"200,000","500,000"
5534,2626,1542,49.99,49.99,0,4,"200,000","500,000"
5535,969,384,9.99,9.99,0,0,"200,000","500,000"
5536,3439,300,19.99,19.99,0,156,"200,000","500,000"
5537,2334,237,19.99,19.99,0,236,"200,000","500,000"
5538,1597,498,19.99,19.99,0,27,"200,000","500,000"
5539,4996,389,14.99,14.99,0,2,"200,000","500,000"
5540,3201,775,16.99,16.99,0,99,"200,000","500,000"
5541,670,247,5.99,5.99,0,12,"200,000","500,000"
5542,997,356,2.99,2.99,0,8,"200,000","500,000"
5543,8454,1256,14.99,14.99,0,219,"200,000","500,000"
5544,1318,172,19.99,19.99,0,7,"200,000","500,000"
5545,68,11,4.99,4.99,0,3,"200,000","500,000"
5546,3670,201,19.99,19.99,0,5,"200,000","500,000"
5547,1922,786,29.99,29.99,0,34,"200,000","500,000"
5548,289,167,0.0,0.0,0,6,"200,000","500,000"
5549,27,15,3.99,3.99,0,0,"200,000","500,000"
5550,4909,201,6.99,6.99,0,5,"200,000","500,000"
5551,2167,362,19.99,19.99,0,77,"200,000","500,000"
5552,4311,129,4.99,4.99,0,201,"200,000","500,000"
5553,459,91,0.0,0.0,0,0,"200,000","500,000"
5554,3782,215,19.99,19.99,0,120,"200,000","500,000"
5555,1290,77,0.0,0.0,0,1,"200,000","500,000"
5556,326,202,4.99,4.99,0,1,"200,000","500,000"
