id_publisher,publisher
1107,Two And A Half Studios
1108,Wesnoth Inc.
1109,Crespirit
1110,"Hooded Horse, Slug Disco"
1111,Grizzlygames
1112,"Fullbright, Serenity Forge"
1113,Brad Barber
1114,Kk Game Studio
1115,Walternate Realities
1116,Redbana Corporation
1117,Dear Villagers
1118,Secret Exit Ltd.
1119,Ifreezeno
1120,Debeau Studios
1121,Pixiv Inc.
1122,"Headup, Beep Japan Inc."
1123,(None)
1124,"Virtual Desktop, Inc."
1125,"Cyberstep, Inc."
1126,Noble Master Llc
1127,Dimension 32 Entertainment
1128,"3D Realms, Knights Peak, Saber Interactive"
1129,"United Nations, Putin The Best, Ukrainian Bears"
1130,"Gamedev.Ist, Gamersky Games, Lucid11 Interactive"
1131,Black Pants Studio
1132,Yoogame
1133,"Abama Entertainment, Gosdev Production"
1134,Aspyr
1135,Vector3 Studio
1136,Night School Studio
1137,Assemble Entertainment
1138,Level Up Labs
1139,"Atari, Nightdive Studios"
1140,Digital Cybercherries
1141,"Neosonyx Co., Ltd."
1142,4 I Lab
1143,Minmax Games Ltd.
1144,Diminished Studios
1145,Mastfire Studios Pty Ltd
1146,Born Ready Games
1147,Everguild Ltd.
1148,Hidechara
1149,Dreambyte Games
1150,Earthshine
1151,Iceberg Interactive
1152,Cherry Pop Games
1153,Sunny Side Up
1154,Elyland  Investment Company Ltd
1155,Big Fat Alien
1156,Sdenternet
1157,Movingblocks
1158,Camex Games
1159,Aip
1160,34Bigthings Srl
1161,Carpe Fulgur Llc
1162,Tabletopia
1163,Abyss Lights Studio Llp
1164,Awe Interactive
1165,Adamvision Studios
1166,Line Games Corporation
1167,For-Games Cr Ltd
1168,Nikita Igorevich Studio
1169,Azimuth Team
1170,Eggcode
1171,Team Reptile
1172,Inflexion Games
1173,Jogara Ltd
1174,Polyarc
1175,Corvostudio Di Amadei Marco
1176,"Capcom Co., Ltd"
1177,Tate Multimedia
1178,Holotech Studios Inc.
1179,Wanadevstudio
1180,Solirax
1181,Kodansha
1182,"Masthead Studios Ltd, Thegamewallstudios, Gamigo Ag"
1183,"Idea Factory International, Inc., Idea Factory Co., Ltd."
1184,"Disney, Lucasfilm, Lucasarts"
1185,"Bigbox Vr, Inc."
1186,Chongming Studio
1187,Doctor Shinobi
1188,Rittzler
1189,"Blue Brain Games, Zadbox Entertainment"
1190,Blameless Games
1191,Toxic Games
1192,Final Form Games
1193,Playflock
1194,Agc
1195,Fireshine Games
1196,Desktop Daydreams Studios
1197,"Bloober Team Sa, Na Publishing Inc."
1198,"Playway S.A., Rejected Games"
1199,Madout Games
1200,"Capcom U.S.A., Inc."
1201,"Red Nexus Games Inc., Indieark"
1202,"Chucklefish, Xd"
1203,Hunted Cow Games
1204,Huya Games
1205,Kovaak Games
1206,Code Club Ab
1207,Simbin
1208,"Jackbox Games, Inc."
1209,Best Kirin Global Limited
1210,Laumania Aps
1211,Coldgames
1212,Fenix Fire Entertainment
1213,"Npc Entertainment, Blackrobe"
1214,Catobyte Ltd
1215,Digital Fusion Inc.
1216,Pablo Leban
1217,3D Realms
1218,Ac Games
1219,Mercury Steam Entertainment S.L.
1220,"Flazm, Meta Publishing"
1221,"Iracing.Com Motorsport Simulations, Iracing"
1222,Shayride Studios
1223,Manic Mice
1224,"Basically Games, Llc"
1225,Funyoo Games
1226,Code}{Atch
1227,Riot Forge
1228,Boom Team
1229,Double Fine Productions
1230,"Squanch Games, Inc."
1231,Eq Studios
1232,Thorium
1233,Dan  Walters
1234,The Elephant Crew
1235,Comongames
1236,Infernum Productions Ag
1237,"Hong Kong Spark Software Technology Co., Limited"
1238,10Tons Ltd
1239,"Team17, Clever Plays"
1240,E-Line Media
1241,"Electronic Arts, Aspyr (Mac)"
1242,"Team17, Next Studios"
1243,Pixelatto
1244,Samurai Punk
1245,"Gamirror Games, 奇门互娱"
1246,"Grabthegames, Whispergames, Thegamesfortress"
1247,Terrible Toybox
1248,Dead Turtle
1249,Reverb Publishing
1250,Pixeye Games
1251,Pqube
1252,Angela He
1253,Nikita Kryukov
1254,"Bitmonster, Inc."
1255,Nanoo
1256,Conglomerate 5
1257,Bad Vices Games
1258,Imperium Interactive Entertainment
1259,Illusion Ray
1260,Sos Sosowski
1261,Ice Water Games
1262,Puny Human
1263,"Placeholder Gameworks, Hawthorn Games"
1264,Brown Studios
1265,"34Bigthings Srl, Digital Tribe"
1266,Dancing Dragon Games
1267,Black Lantern Collective
1268,Soccer Manager Ltd
1269,Nomad Assembly
1270,Misc Games
1271,Zero Point Software
1272,"Funbox Media Ltd, Gs2 Games Inc"
1273,Eternity Studios
1274,Simon Blasen
1275,Svavelstickan
1276,Step 1 Games Llc
1277,Studio 397
1278,Battlegoat Studios
1279,Bingobell
1280,Onskull Games
1281,"苦柚Games, Bu Yi Ltd."
1282,Ztek Studio
1283,Kloonigames
1284,Eduard Kozadaev
1285,"Zloy Krot Studio, Firstgamedev"
1286,Treeform
1287,Tribute Games Inc.
1288,Electrovore
1289,Funbox Media Ltd
1290,Inferna Ug (Haftungsbeschränkt)
1291,Keyue Game Studio
1292,Darkbasicsoftwarelimited
1293,Gb Patch Games
1294,滑稽工作室
1295,"Nightdive Studios, Atari"
1296,Sc Jogos
1297,Alda Games
1298,Z4
1299,"Wfs, Inc."
1300,Crystal Shard
1301,Rake In Grass
1302,"Creoteam, Toplitz Productions"
1303,"Breaker Games, Kepler Ghost"
1304,Monkeys Lab.
1305,Illfonic Publishing
1306,Sixtygig Games
1307,"Slightly Mad Studios, Bandai Namco Entertainment"
1308,Hunter Studio
1309,Smile Tech
1310,"Fivefor Co., Ltd."
1311,Hippo Games
1312,Next Path Media
1313,Guru Games
1314,"Neat Corporation, Creature Label"
1315,Mister Morris Games
1316,Gun Interactive
1317,Systemic Reaction™
1318,Infomediji D.O.O.
1319,Headup
1320,托更的修罗
1321,"Tobspr Games, Doyoyo Games"
1322,Aleksandr Golovkin
1323,Lwna
1324,Trampolinetales
1325,Positech Games
1326,Носков Сергей
1327,Stellar Jockeys
1328,Parallel Space Inc
1329,Level5 Inc.
1330,Superboss Games
1331,Paul Schneider
1332,Pis Games
1333,"Foreign Gnomes, Surefire.Games"
1334,"Gaslamp Games, Inc."
1335,"Paradox Interactive, Bandai Namco"
1336,Gdt Limited
1337,Somnium Space Ltd.
1338,Genemesicx
1339,Vitali Kirpu
1340,Riverside Sports
1341,Abstractart
1342,Cheesecake Dev
1343,United Label
1344,Kerberos Productions
1345,Untitled Studio
1346,Skywall Studios Llc
1347,My Little Planet Ltd
1348,Fox Dawn
1349,Powerhoof
1350,Pt.Farm Inc.
1351,"Bone Nail, Shochiku (Japan)"
1352,Exor Studios
1353,Revolution Software Ltd
1354,Oxymoron Games
1355,Chris Hecker
1356,Bugbyte Ltd.
1357,"2Pt Interactive, Team17"
1358,Team Horay
1359,No Stuck Game Studio
1360,Lillebror
1361,Alientrap
1362,Kissoft
1363,Entrada Interactive Llc
1364,Envision Entertainment
1365,Bloober Team
1366,Dandylion
1367,"Oddworld Inhabitants, Inc."
1368,Varagtp
1369,"Walkabout, L.Inc"
1370,Anpa.Us
1371,Qooland Games
1372,Eduweb
1373,"Dear Villagers, Doyoyo Games"
1374,Konfa Games
1375,Snapshot Games Inc.
1376,Freezenova
1377,Brilliant Skies Ltd.
1378,Euphoric Brothers
1379,"香港商河洛互動娛樂股份有限公司, 方块游戏"
1380,Red Axe Games
1381,Youzu (Singapore) Pte. Ltd.
1382,Arcen Games
1383,Two Tribes Publishing
1384,Infinite Dreams
1385,Exo Games
1386,"Slormite Studios, Abiding Bridge"
1387,Rocketcat Games
1388,Beautiful Glitch
1389,Ginormocorp Incorporated
1390,Black Eye Games
1391,"Tobspr Games, Gamirror Games"
1392,Bigmode
1393,Lvgamedev Llc
1394,"Aether Studios, Offbrand Games"
1395,Orius Games
1396,Dsgame
1397,Hidden Folks
1398,Tilting Point
1399,Catnip Games
1400,Cloudhead Games Ltd.
1401,Mana Potion Studios
1402,"New Blood Interactive, Hyperstrange"
1403,Scriptgames
1404,Displacement Studios
1405,Gameforge 4D Gmbh‬
1406,Jackto Studios
1407,"Ir Studio, Firstgamedev"
1408,Sunseeker Games
1409,Fire Sword Studios
1410,Blue Manchu
1411,Tasharen Entertainment Inc.
1412,Purple Jam Ltd
1413,The Whale Husband
1414,Blue Isle Publishing
1415,Apogee Entertainment
1416,Pixel Ferrets
1417,The Quantum Astrophysicists Guild
1418,Frozen District
1419,Javelin Oü
1420,Gotcha Gotcha Games
1421,"Stray Fawn Publishing, Whispergames"
1422,Noxfall Studios
1423,Thinkingstars
1424,Pyramid Games S.A.
1425,Circle 5 Publishing
1426,Lan - Games Ltd
1427,Limsod Games
1428,The Archotek Project Team
1429,Kranx Productions
1430,Night Signal Entertainment
1431,Orqa
1432,Sorath
1433,Gradient Studios
1434,Basaltic Studio
1435,Asteristic Game Studio
1436,2 Left Thumbs
1437,Original Fire Games
1438,Beetlewing
1439,Door 407
1440,Blue Brain Games
1441,Shugasu Gmbh
1442,Moonlit Works
1443,"Phew Phew Games, Gamedev.Ist"
1444,Nimble Giant Entertainment
1445,Corroding Games
1446,"Sneaky Yak Studio, Whispergames"
1447,Panic Art Studios
1448,Dried Lemons
1449,"Rocketpunch Games, Lightning Games"
1450,Pun Intended
1451,Nezon Production
1452,Prime Matter
1453,Mehsoft
1454,Terror Dog Studio
1455,Rucsgames
1456,Elecorn
1457,Remimory
1458,Dorado Games
1459,"Duality Games, Playway S.A., Heartbeat Games"
1460,Piece Of Voxel
1461,Cardboard Computer
1462,Jolly Roger Game
1463,Cats Who Play
1464,Estsoft Inc.
1465,The Stars Group Inc.
1466,"Pqube, Vewo Interactive Inc."
1467,"Capcom U.S.A, Inc."
1468,Bitcomposer Games
1469,Disstream
1470,Dreadxp
1471,"Laser Guided Games, Llc"
1472,Blazing Griffin Ltd.
1473,Xfairx
1474,Cakeeatergames
1475,Fun Games For Free
1476,Silver Lining Interactive
1477,重楼工作室
1478,"Crazydiamond Co., Ltd."
1479,Eden Industries
1480,"Nanos Gbr, Square Enix"
1481,My Way Games
1482,Frogmind
1483,Double Coconut
1484,Hanako Games
1485,Ilmxlab
1486,Xiexe
1487,Punkcake Delicieux
1488,Tinogames Inc.
1489,Aniplex.Exe
1490,R-Age
1491,William Chyr Studio
1492,"海南西山居互动娱乐科技有限公司, Gamirror Games"
1493,Minovate Hong Kong Limited
1494,Sbn3
1495,Volcanoid
1496,Yetu Game
1497,Rocket Bear Games
1498,Yogscast Games
1499,Spasman Games
1500,Eat Create Sleep
1501,Supervillain Studios
1502,"Balor Games, Maple Whispering Limited"
1503,Studiogoupil
1504,"Ocean Drive Studio, Inc."
1505,Bisbog Sa
1506,Tpp Studio
1507,Alpha Blend Interactive
1508,Batterystaple Games
1509,Shiny Shoe
1510,Wandering Wizard
1511,Blazing Bit Games
1512,"Pqube, Sonnori Corp"
1513,Lightning Games
1514,Cuddle Code
1515,Llc Rikor Imt
1516,Burst2Flame Entertainment
1517,Kfc
1518,Duion
1519,小团团工作室
1520,Dylan Fitterer
1521,1336 Studios
1522,Kpl
1523,Sunset Sugar Studios
1524,"Team17, Gleamer Studio"
1525,Galaxy Shark Studios
1526,Freakinware Limited
1527,"Baked Games, Playway S.A."
1528,Real Dynamics
1529,Xdevs Ltd
1530,Andrew Willman
1531,Motorsport Games
1532,Panoramik Inc
1533,Seithcg
1534,Desert Owl Games Llc
1535,Ripstone
1536,Thomas Bowker
1537,Undead Battery
1538,Diggergames
1539,Dead Thread Games
1540,Ustwo Games
1541,Space Slug Studios
1542,"Xseed Games, Marvelous Usa, Inc., Marvelous"
1543,Wankil Studio
1544,"Pathea Games, Pm Studios, Inc."
1545,Kazakov Oleg
1546,Alt Shift
1547,The Sleeping Machine
1548,Idea Fruition
1549,Albert Espín
1550,Synthetic Domain
1551,Crass Infotech
1552,Pugscape
1553,Ace Team
1554,Erik Asmussen
1555,Horn Of The Sea
1556,Blind Sky Studios
1557,Antanas Marcelionis
1558,Bermuda Computer Club
1559,Metanet Software Inc.
1560,"Red Duck, Inc."
1561,Konsordo
1562,Slid Studio
1563,Light Up Games
1564,Drift Physics Crew
1565,Necrophone Games
1566,Fire Source Studio
1567,Quiet River
1568,"Blendo Games, Klei Publishing"
1569,Really Skinny Nerd
1570,Avocavo
1571,Aleksei Abramenko
1572,Minor Key Games
1573,Mainframe Industries
1574,Don'T Nod
1575,Interdimensional Games Inc
1576,Osarion
1577,Andrew Rowe
1578,Sauropod Studio
1579,The Brotherhood
1580,Cateia Games
1581,Striped Panda Studios
1582,Nostalgames
1583,Pipliz
1584,"Idea Factory, Idea Factory International"
1585,"Grabthegames, Gamirror Games, Upgradepoint"
1586,Funbang
1587,Gamersky Games
1588,Snaggletooth Studios
1589,Bolt Blaster Games
1590,Edgestudios
1591,Radian Simulations Llc
1592,Gamigo Ag
1593,Mafi Games
1594,Walnut Llc
1595,"Dejobaan Games, Llc"
1596,Gratesca
1597,"Dreampunks, Wolffware"
1598,Hemisphere Games
1599,Spacelight Studio
1600,Digerati
1601,Micah Boursier
1602,"Badfly Interactive, A.S."
1603,Nuke Nine
1604,"Glassescatgames, Indienova"
1605,Animu Game
1606,Toge Productions
1607,Dungeon Master
1608,Deep Type Games
1609,Trickjump Games Ltd
1610,Hinyari9
1611,"Nanjing Qiangjun Network Co., Ltd."
1612,Awaken Realms
1613,"Bioware, Electronic Arts"
1614,02Games
1615,"Flanne, Erabit"
1616,Pixel Federation
1617,Joycity
1618,Gamexp.Com
1619,Wales Interactive
1620,Sirhaian
1621,"Retrovibe, Gaming Company"
1622,Stitch Heads Entertainment
1623,Axyos Games
1624,Walter Machado
1625,Gamatron Ab
1626,"Hooded Horse, Sidekick Publishing"
1627,Pumpkim
1628,Big Finish Games
1629,Ltg
1630,Astro Hound
1631,Sfb Games
1632,Du&I
1633,Digital Happiness
1634,"Hooded Horse, Mimimi Games"
1635,Vercidium
1636,Subagames
1637,Caiysware
1638,Dominique Grieshofer
1639,Interplay
1640,Hike Inc.
1641,Dream.Machine
1642,Forwardxp
1643,Perun Creative
1644,By Aliens L.L.C-Fz
1645,Unigine Corp.
1646,Verona Interactive
1647,Bearbonestudio
1648,Cassel Games
1649,"Team9, Indienova"
1650,Mojang
1651,Rewindapp
1652,Skunkape Games
1653,Drinkbox Studios
1654,Do Games Limited
1655,Cat Play Studio
1656,Broken Rules
1657,Auroch Digital
1658,David Stark
1659,Duoduodog
1660,Wizards Of The Coast
1661,Unfold Games
1662,Frinky
1663,元气工作室
1664,Ripple Studio
1665,"Playdek, Inc."
1666,"Aurumdust, Whispergames"
1667,Psychronic Games
1668,Strange Matter Studios
1669,Nanningsgames
1670,Usc Games
1671,Kishmish Games
1672,Double Eleven
1673,Overgroup
1674,冷笑黑妖
1675,Egames.Com
1676,101Xp
1677,(Myco)
1678,Santa Goat
1679,Levelhead
1680,Pixel By Pixel Studios Inc.
1681,Midnight Gaming Studio
1682,Bg Productions
1683,"Motion Twin, Kepler Ghost"
1684,Bkom Studios
1685,L. Stotch
1686,Baggy Cat Ltd.
1687,Eyebrow Interactive
1688,"Gravity Interactive, Inc."
1689,Stygian Software
1690,2 Zombie Games
1691,"Mind Control Software, Monkey Jump Games"
1692,Taks
1693,Star Drifters
1694,Shifty Chair Games
1695,Schell Games
1696,Bitbox Ltd.
1697,Wired Productions
1698,Forthright Indie Games Division
1699,Asteroid Base
1700,Klabater
1701,Takk
1702,Dream Within
1703,Blackpowder Games
1704,"Omegames Studio, Npc Entertainment"
1705,Application Systems Heidelberg
1706,Over The Top Games
1707,Making Port
1708,Hamish Dunn
1709,Wastebasket Games
1710,Misfits Attic
1711,P3 Games
1712,"Pinix, Indieark"
1713,"Handygames, Black Forest Games"
1714,白玉京工作室
1715,Last Bastion Studios Llc
1716,Coyote Time Publishing
1717,"Gfx47, Whispergames"
1718,Darxdev
1719,Southpeak Games
1720,Spytihněv
1721,Black Lime Studio
1722,Mannequin Games Llc
1723,"Broken Bunny Studios, Inc"
1724,Lamina Studios
1725,Flying Robot Studios
1726,Gamesboosters
1727,"Sons Of Welder, Fm Simple Games Studio"
1728,Tb Games
1729,Acke Hallgren
1730,Roope Tamminen
1731,Winch Gate Property Limited
1732,Night Node
1733,Crytivo
1734,Dark Energy Digital Ltd.
1735,Jiw-Games
1736,Survios
1737,"Codeusa, Viorae"
1738,Exosyphen Studios
1739,Mi'Pu'Mi Games Gmbh
1740,Joy Way
1741,Marvelous
1742,Shadow Games
1743,"Genki Co., Ltd."
1744,Game-Labs
1745,Laura Shigihara
1746,Pocketwatch Games
1747,Crunchy Leaf Games
1748,Maximum Entertainment
1749,Handygames
1750,Last Boss 88
1751,Hitcents
1752,Matt Roszak
1753,Artifice Studio
1754,Grabthegames
1755,Xreal Games
1756,Stoic
1757,22Cans Ltd.
1758,The Fool'S Studio
1759,"Dumativa, Criticalleap"
1760,Ce-Asia
1761,Papaya Play
1762,Sad Doge
1763,Aslan Game Studio
1764,Sirlin Games
1765,Immanitas Entertainment Gmbh
1766,No Moon
1767,Ben Reber
1768,Tann
1769,Heartbeat Plus
1770,Troyholman
1771,Victura
1772,Somi
1773,The Fox Knocks
1774,Tfl Games
1775,Stray Fawn Publishing
1776,Diatomic Studios
1777,Rex Pex Games
1778,"Xseed Games, Marvelous Usa, Inc., Marvelous Europe"
1779,Mino_Dev
1780,Maxestla
1781,Mighty Games
1782,Deng Wenqing
1783,Terrible Posture Games
1784,Sadsquare Studio
1785,Polybit_Game
1786,Red Six Publishing
1787,Double Dagger Studio
1788,"Turbolento Publishing, Team17"
1789,"Wildtangent, Gamigo Group"
1790,"Anteater Games, Bindlebot"
1791,"Hibernian Workshop, Mp2 Games"
1792,Stuck In Attic
1793,Atlus Usa
1794,"Vblank Entertainment, Inc."
1795,9Heads Game Studios
1796,Burak Dabak
1797,"Trilum Studios, Rspca"
1798,Combat Waffle Studios
1799,Pathea Games
1800,Excalibur Publishing
1801,Game Mechanics Llc
1802,"Giant Form Entertainment, Llc"
1803,Akella
1804,Neko Climax Studios
1805,"Screeps, Llc"
1806,David Szymanski
1807,Progames Studio
1808,Spacefarer R&D Ltd.
1809,瓦尔基里游戏
1810,Shaikonina Games
1811,Wave Game
1812,Hopoo Games
1813,Twerk Games®
1814,Lightspeed Studios™
1815,Marmalade Game Studio Ltd
1816,Unique Games
1817,Glass Heart Games
1818,R-Age Llc
1819,Bytebin
1820,Saibot Studios
1821,White Star Studio
1822,蒸汽满满工作室
1823,Jordy Lakiere
1824,Ninth Exodus
1825,Imagine Games
1826,United Independent Entertainment
1827,Epic Games
1828,"Mammorize, Flawless Gaming, Erabit"
1829,Tenstack
1830,Jarbit
1831,Vae Victis Games
1832,Elias Steurer (Kelteseth) Tachiom
1833,Snakebite Studios
1834,Mad Head Games
1835,Nikigames
1836,"Artix Entertainment, Llc"
1837,Utopian World Of Sandwiches
1838,Dark Day Interactive
1839,"Ce-Asia, 505 Games"
1840,Kodots Games
1841,"Cyan, Inc."
1842,"Indie.Io, Maple Whispering Limited"
1843,Bbstudio Inc.
1844,Viking Game Studio
1845,A Game From Low Polystan
1846,Crazy Viking Studios
1847,Puppygames
1848,Schine Gmbh
1849,Knuckle Cracker
1850,Fiftyeight Studios
1851,Mihai Morosanu
1852,Indie Voyage
1853,"Talesshop Co., Ltd., Smilegate"
1854,Corradi Games
1855,Ravenage Games
1856,David Schneider
1857,Cornfox & Brothers Ltd.
1858,Mash Games
1859,Turnvex
1860,Urnique Studio
1861,Luminite
1862,Jackal_Dev_Test
1863,Farsky Interactive
1864,Like Charlie
1865,Poly Games
1866,Kobsoft Kitti
1867,Madmind Studio
1868,Maciej Targoni
1869,Housemade Inc.
1870,"Gamersky Games, 2P Games"
1871,"Studio Klondike, Orange Juice Dog"
1872,The Secret Experiment
1873,3D Pixel Art Studio
1874,Wul Game Studio
1875,Erik Svedäng Ab
1876,Industry Games
1877,[2.21]
1878,Zov Game Studio
1879,Blowfish Studios
1880,Bumpkinbrothers
1881,"Hooded Horse, Ndemic Creations"
1882,"Six Foot, Grey Box"
1883,"Activision Value Publishing Inc., Imagecode"
1884,Indovers Studio
1885,Proton Studio
1886,Aexlab
1887,Spry Fox Llc
1888,Goonswarm Games
1889,Size Five Games
1890,Vagabond Dog
1891,Magic Pixel Kft.
1892,Sixteen Tons Entertainment
1893,Torcado
1894,Dip Online
1895,Stegalosaurus Game Development
1896,Vive Studios
1897,Haydee Interactive
1898,Samar Studio
1899,烟水寒工作室
1900,Iosoccer Team
1901,Samuka Gomes
1902,Caveman Studio
1903,"Little Flag Software, Llc"
1904,"Troy_En, Veil"
1905,Tigerish Games
1906,Eigomanga
1907,Sigono Inc.
1908,A.Y.Std
1909,"Outpost Games, Inc."
1910,Bros Before Giraffes
1911,Rarebyte
1912,Abyte Entertainment
1913,S.C. 16 Bit Nights S.R.L.
1914,Snail Games
1915,Rising Star Games
1916,Plug In Digital
1917,Novarama
1918,Superku
1919,Ionized Games
1920,Bernt Andreas Eide
1921,Seen Games
1922,Swan
1923,Khukhrovr
1924,"Grabthegames, Gamera Games, Upgradepoint"
1925,Hex Code Coven
1926,Vgstudio
1927,Second Maze
1928,Digx Studios
1929,Gamesharp
1930,Gamepulse 游戏脉冲
1931,The Quinnspiracy
1932,Cooky Cookie Production
1933,Jason Rohrer
1934,Charyb Games
1935,Merixgames
1936,Ed Del Castillo
1937,Good Vibration Games
1938,"Fulqrum Publishing, Prime Matter, 方块游戏 (China)"
1939,Doodad Games
1940,Xseed Games
1941,"Mi-Clos Studio, Whispergames, Fractale"
1942,Maulidan Games
1943,17-Bit
1944,Tiger Style
1945,Gaijin Entertainment Corporation
1946,Brave Little Studios
1947,Volga Studios
1948,"Whitethorn Games, Gamious"
1949,Triband
1950,"Garage Heathen, Indieark"
1951,1Mb
1952,Rabbiton
1953,Frogdice
1954,北京目标在线科技有限公司
1955,Aldorlea Games
1956,Aggro Crab
1957,Jgallant
1958,Aisten Lab
1959,Neognosis
1960,Hosted Games
1961,"Wise Wizard Games, Llc"
1962,Five-Bn Games
1963,"Athena Works, Sakuragame"
1964,Ballistic Interactive
1965,Wabbaboy
1966,Owlchemy Labs
1967,噪点游戏 Serica Games
1968,Engin Koyuncu
1969,Kuko
1970,Pikpok
1971,"Kaigan Games Oü, Soft Source"
1972,Piglion Games
1973,"Henteko Doujin, Sanuk Inc."
1974,Alice &Amp; Smith
1975,"Back To Basics Gaming, Alister Software"
1976,无人之境
1977,Temple Gates Games
1978,Joyspark Games
